Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24030750010280RH6,5.65,19.71,5.64,19.76,5.34,22.42,8.41,5.32,5.46,22.39,8.42,5.31,5.44,10000,49.56,10002.5,49.56,31533.31,55.58,31533.31,49.86,PASS,7/12/2024 1:50:11 PM
ZJ24030750010275RH6,5.65,19.66,5.65,19.77,5.32,22.42,8.41,5.32,5.47,22.38,8.42,5.32,5.44,9998.75,49.54,10006.25,49.62,31533.31,55.58,31533.31,49.74,PASS,7/12/2024 1:50:37 PM
ZJ24030750010276RH6,5.64,19.7,5.64,19.77,5.34,22.42,8.41,5.31,5.46,22.4,8.43,5.32,5.39,10002.5,49.61,10000,49.6,31483.67,55.57,31483.67,50.14,PASS,7/12/2024 1:50:53 PM
ZJ24030750010277RH6,5.65,19.69,5.6,19.78,5.33,22.43,8.41,5.32,5.42,22.4,8.41,5.33,5.44,10002.5,49.62,10005,49.61,31508.47,55.61,31508.47,49.27,PASS,7/12/2024 1:51:11 PM
ZJ24030750010279RH6,5.64,19.7,5.64,19.71,5.33,22.42,8.41,5.31,5.45,22.36,8.42,5.32,5.38,10002.5,49.6,10001.25,49.64,31558.19,55.58,31558.19,49.94,PASS,7/12/2024 1:51:28 PM
ZJ24030750010271RH6,5.65,19.75,5.63,19.78,5.34,22.42,8.41,5.31,5.44,22.38,8.42,5.31,5.4,10001.25,49.63,10003.75,49.58,31558.19,55.54,31558.19,50.37,PASS,7/12/2024 1:52:25 PM
ZJ24030750010272RH6,5.65,19.65,5.62,19.8,5.33,22.42,8.41,5.32,5.45,22.39,8.42,5.32,5.41,10003.75,49.63,10003.75,49.63,31570.64,55.56,31570.64,50.24,PASS,7/12/2024 1:52:58 PM
ZJ24030750010273RH6,5.65,19.71,5.66,19.76,5.32,22.43,8.42,5.31,5.46,22.39,8.42,5.31,5.43,10001.25,49.63,10003.75,49.62,31520.88,55.59,31520.88,49.65,PASS,7/12/2024 1:53:36 PM
ZJ24030750010268RH6,5.68,19.69,5.66,19.78,5.32,22.41,8.42,5.31,5.44,22.38,8.42,5.32,5.44,10003.75,49.63,10001.25,49.63,31496.06,55.59,31496.06,51.3,PASS,7/12/2024 1:54:31 PM
ZJ24030750010269RH6,5.65,19.72,5.62,19.77,5.34,22.42,8.41,5.32,5.42,22.4,8.42,5.32,5.43,9998.75,49.57,10003.75,49.62,31520.88,55.56,31520.88,51.5,PASS,7/12/2024 1:55:35 PM
ZJ24030750010270RH6,5.67,19.71,5.63,19.8,5.33,22.44,8.41,5.33,5.46,22.39,8.42,5.32,5.39,10003.75,49.66,10000,49.6,31545.74,55.6,31545.74,49.17,PASS,7/12/2024 1:56:07 PM
ZJ24030750010265RH6,5.66,19.7,5.64,19.79,5.32,22.42,8.41,5.32,5.47,22.38,8.42,5.32,5.43,10005,49.67,10005,49.62,31458.91,55.56,31458.91,49.74,PASS,7/12/2024 1:56:46 PM
ZJ24030750010266RH6,5.66,19.7,5.64,19.79,5.33,22.42,8.41,5.32,5.46,22.39,8.42,5.32,5.42,10005,49.61,10000,49.59,31558.19,55.58,31558.19,49.74,PASS,7/12/2024 1:57:26 PM
ZJ24030750010267RH6,5.65,19.71,5.65,19.81,5.33,22.43,8.4,5.32,5.47,22.39,8.41,5.32,5.4,10005,49.59,10003.75,49.61,31520.88,55.59,31520.88,49.45,PASS,7/12/2024 1:59:49 PM
ZJ24030750010264RH6,5.65,19.72,5.63,19.8,5.36,22.42,8.41,5.32,5.44,22.39,8.41,5.31,5.4,10003.75,49.68,10002.5,49.6,31471.28,55.59,31471.28,50.39,PASS,7/12/2024 2:10:57 PM
ZJ24030750010263RH6,5.64,19.69,5.65,19.78,5.32,22.42,8.41,5.3,5.46,22.39,8.41,5.31,5.42,10002.5,49.64,10002.5,49.55,31471.28,55.59,31471.28,50.51,PASS,7/12/2024 2:11:36 PM
ZJ24030750010262RH6,5.66,19.7,5.64,19.77,5.31,22.43,8.41,5.32,5.48,22.38,8.42,5.33,5.43,10003.75,49.66,10000,49.61,31483.67,55.57,31483.67,49.74,PASS,7/12/2024 2:12:09 PM
ZJ24030750010259RH6,5.67,19.67,5.64,19.79,5.33,22.42,8.41,5.31,5.45,22.39,8.43,5.31,5.43,10002.5,49.62,10003.75,49.56,31558.19,55.98,31558.19,49.47,PASS,7/12/2024 2:12:44 PM
ZJ24030750010260RH6,5.67,19.71,5.62,19.81,5.32,22.42,8.41,5.31,5.4,22.39,8.42,5.32,5.44,10003.75,49.62,10005,49.57,31520.88,55.59,31520.88,50.24,PASS,7/12/2024 2:13:16 PM
ZJ24030750010261RH6,5.65,19.69,5.63,19.76,5.33,22.43,8.4,5.3,5.44,22.4,8.42,5.32,5.43,10003.75,49.66,10001.25,49.57,31446.54,55.62,31446.54,50.94,PASS,7/12/2024 2:13:44 PM
ZJ24030750010256RH6,5.65,19.7,5.63,19.75,5.32,22.42,8.41,5.3,5.43,22.39,8.42,5.31,5.42,10003.75,49.61,10003.75,49.59,31533.31,55.58,31533.31,50.14,PASS,7/12/2024 2:14:19 PM
