Serial #s,Lo Off Gate Voltage,Hi On Gate Voltage,Hi Off Gate Voltage,Lo On Gate Voltage,Digital +5V,Hi Pos Vunreg,Hi Neg Vunreg,Hi +5V,Hi -5V,Lo Pos Vunreg,Lo Neg Vunreg,Lo +5V,Lo -5V,Hi  Freq,Hi Duty,Lo Freq,Lo Duty,TempFreq,Temp Duty,DCL Freq,DCL Duty, Result, DateTime
ZJ24030750010163RH6,5.67,19.68,5.64,19.76,5.33,22.42,8.41,5.31,5.45,22.38,8.42,5.32,5.46,10005,49.62,10002.5,49.62,31545.74,55.6,31545.74,50.51,PASS,7/15/2024 2:38:28 PM
ZJ24030750010162RH6,5.67,19.69,5.64,19.78,5.33,22.41,8.41,5.33,5.46,22.38,8.42,5.34,5.45,10002.5,49.6,10003.75,49.61,31633.06,55.6,31633.06,49.27,PASS,7/15/2024 2:39:24 PM
ZJ24030750010161RH6,5.66,19.7,5.64,19.76,5.33,22.4,8.41,5.32,5.45,22.38,8.42,5.33,5.45,10002.5,49.59,10002.5,49.57,31545.74,55.56,31545.74,50.99,PASS,7/15/2024 2:40:35 PM
ZJ24030750010160RH6,5.65,19.69,5.62,19.72,5.35,22.42,8.4,5.32,5.45,22.37,8.41,5.31,5.43,10001.25,49.62,10005,49.64,31558.19,55.58,31545.74,48.97,PASS,7/15/2024 2:41:27 PM
ZJ24030750010159RH6,5.67,19.71,5.64,19.76,5.33,22.41,8.41,5.33,5.47,22.38,8.43,5.32,5.46,10005,49.65,10003.75,49.63,31608.06,55.55,31608.06,49.94,PASS,7/15/2024 2:42:28 PM
ZJ24030750010158RH6,5.66,19.68,5.63,19.74,5.36,22.41,8.41,5.33,5.46,22.36,8.43,5.32,5.46,10005,49.65,10005,49.66,31570.64,55.56,31558.19,48.4,PASS,7/15/2024 2:43:19 PM
ZJ24030750010157RH6,5.66,19.67,5.64,19.75,5.34,22.41,8.41,5.32,5.47,22.38,8.42,5.33,5.45,10003.75,49.63,10002.5,49.59,31595.58,55.61,31595.58,49.37,PASS,7/15/2024 2:44:31 PM
ZJ24030750010156RH6,5.67,19.69,5.66,19.75,5.33,22.42,8.41,5.32,5.46,22.37,8.43,5.32,5.44,10005,49.62,10002.5,49.59,31645.57,55.58,31645.57,49.64,PASS,7/15/2024 2:45:50 PM
ZJ24030750010155RH6,5.67,19.68,5.62,19.74,5.33,22.41,8.41,5.32,5.47,22.36,8.43,5.33,5.46,10005,49.67,10005,49.6,31533.31,55.54,31533.31,50.3,PASS,7/15/2024 2:46:51 PM
ZJ24030750010154RH6,5.66,19.72,5.65,19.77,5.34,22.42,8.4,5.33,5.47,22.38,8.42,5.33,5.44,10003.75,49.63,10003.75,49.57,31558.19,55.94,31558.19,49.35,PASS,7/15/2024 2:48:24 PM
ZJ24030750010153RH6,5.65,19.65,5.64,19.74,5.33,22.42,8.41,5.31,5.46,22.36,8.42,5.33,5.44,10003.75,49.64,10002.5,49.57,31595.58,55.61,31595.58,49.57,PASS,7/15/2024 2:49:47 PM
ZJ24030750010153RH6,5.65,19.65,5.64,19.74,5.33,22.41,8.41,5.31,5.46,22.36,8.42,5.33,5.44,10003.75,49.63,10003.75,49.59,31620.55,55.57,31620.55,49.64,PASS,7/15/2024 2:50:27 PM
ZJ24030750010152RH6,5.66,19.69,5.64,19.75,5.32,22.42,8.41,5.32,5.46,22.38,8.42,5.32,5.44,10005,49.64,10005,49.6,31545.74,55.6,31545.74,49.92,PASS,7/15/2024 2:51:33 PM
ZJ24030750010151RH6,5.67,19.66,5.64,19.78,5.32,22.39,8.41,5.31,5.45,22.38,8.43,5.34,5.44,10005,49.64,10000,49.54,31533.31,55.58,31533.31,50.14,PASS,7/15/2024 2:52:42 PM
